yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
38962024,3896,2024,GA0840000,GA0840000,,N,N,,I,JONES,JONES CO SO GRAY,Jones,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,25753,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,34,17,51,3,22,25,1.4,3.0,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,JONES,"Macon-Bibb County, GA",Y,Y,Y
38972024,3897,2024,GA0840100,GA0840100,,N,N,,I,GRAY,GRAY PD,Gray,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3534,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,0,0,0,4.2,4.2,2018-01-01,2019-10-01,2019-10-01,2020-04-01,2020-04-01,2020-04-01,N,JONES,"Macon-Bibb County, GA",Y,Y,Y
38982024,3898,2024,GA0850000,GA0850000,,N,N,,I,LAMAR,LAMAR CO SO BARNESVILLE,Lamar,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13915,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2018-01-01,2019-06-01,2019-06-01,2020-11-01,2020-10-01,2020-10-01,N,LAMAR,Not Specified,Y,Y,Y
39002024,3900,2024,GA0850200,GA0850200,,N,N,,I,MILNER,MILNER PD,Milner,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,828,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,6.0,6.0,2018-01-01,2021-11-01,2025-03-01,2025-03-01,2025-03-01,2025-03-01,N,LAMAR,Not Specified,Y,Y,Y
39012024,3901,2024,GA0850300,GA0850300,,N,N,,I,GORDON STATE COLLEGE,GORDON JR COLLEGE DPS BARNESVILLE,Gordon State College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,1,1,2,0,0,2018-01-01,2019-09-01,2019-09-01,2020-02-01,2020-02-01,2020-02-01,N,LAMAR,Not Specified,Y,Y,Y
39022024,3902,2024,GA0860000,GA0860000,,N,N,,I,LANIER,LANIER CO SO LAKELAND,Lanier,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7630,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,13,1,14,4,4,8,2.2,2.9,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,LANIER,"Valdosta, GA",Y,Y,Y
39042024,3904,2024,GA0870000,GA0870000,,N,N,,I,LAURENS,LAURENS CO SO DUBLIN,Laurens,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,31799,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,75,10,85,3,24,27,2.5,3.5,2018-01-01,2018-01-01,2018-01-01,2020-01-01,2020-01-01,2020-01-01,N,LAURENS,Not Specified,Y,Y,Y
39072024,3907,2024,GA0880000,GA0880000,,N,N,,I,LEE,LEE CO SO LEESBURG,Lee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,30664,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,37,16,53,1,26,27,1.2,2.6,2018-01-01,2019-04-01,2019-04-01,2019-09-01,2019-09-01,2019-09-01,N,LEE,"Albany, GA",Y,Y,Y
39082024,3908,2024,GA0880100,GA0880100,,N,N,,I,LEESBURG,LEESBURG PD,Leesburg,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3575,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,2,0,2,4.8,4.8,2018-01-01,2020-01-01,2020-01-01,2020-03-01,2020-03-01,2020-03-01,N,LEE,"Albany, GA",Y,Y,Y
39112024,3911,2024,GA0890100,GA0890100,,N,N,,I,HINESVILLE,HINESVILLE PD,Hinesville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,36562,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,4,64,9,12,21,1.9,2.3,2018-01-01,2019-06-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,LIBERTY,"Hinesville, GA",Y,Y,Y
39132024,3913,2024,GA0900000,GA0900000,,N,N,,I,LINCOLN,LINCOLN CO SO LINCOLNTON,Lincoln,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,6575,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,,,2018-01-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,LINCOLN,"Augusta-Richmond County, GA-SC",Y,Y,Y
39152024,3915,2024,GA0910000,GA0910000,,N,N,,I,LONG,LONG CO SO LUDOWICI,Long,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,19003,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,30,0,30,1,5,6,1.6,1.9,2018-01-01,2019-06-01,2019-06-01,2021-01-01,2021-01-01,2021-01-01,N,LONG,"Hinesville, GA",Y,Y,Y
39172024,3917,2024,GA0920000,GA0920000,,N,N,,I,LOWNDES,LOWNDES CO SO VALDOSTA,Lowndes,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,60675,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,128,32,160,6,62,68,2.2,3.8,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,LOWNDES,"Valdosta, GA",Y,Y,Y
39182024,3918,2024,GA0920100,GA0920100,,N,N,,I,VALDOSTA,VALDOSTA PD,Valdosta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,54896,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,90,4,94,20,21,41,2.0,2.5,2018-01-01,2019-11-01,2019-11-01,2021-02-01,2021-02-01,2021-02-01,N,LOWNDES,"Valdosta, GA",Y,Y,Y
39192024,3919,2024,GA0920200,GA0920200,,N,N,,I,HAHIRA,HAHIRA PD,Hahira,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3484,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,3,4,7,3.4,4.6,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,LOWNDES,"Valdosta, GA",Y,Y,Y
39212024,3921,2024,GA0920400,GA0920400,,N,N,,I,REMERTON,REMERTON,Remerton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1244,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,6.4,7.2,2018-01-01,2019-06-01,2019-06-01,2020-05-01,2020-05-01,2020-05-01,N,LOWNDES,"Valdosta, GA",Y,Y,Y
39222024,3922,2024,GA0920500,GA0920500,,N,N,,I,VALDOSTA STATE UNIVERSIT,VALDOSTA STATE UNIVERSITY PUBLIC SAFETY DIV,Valdosta State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,15,1,16,1,4,5,0,0,2018-01-01,2019-10-01,2019-10-01,2023-02-01,2023-06-01,2023-04-01,N,LOWNDES,"Valdosta, GA",Y,Y,Y
39232024,3923,2024,GA0930000,GA0930000,,N,N,,I,LUMPKIN,LUMPKIN CO SO DAHLONEGA,Lumpkin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,35987,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,49,12,61,5,27,32,1.5,2.6,2018-01-01,2019-07-01,2019-07-01,2020-07-01,2020-07-01,2020-07-01,N,LUMPKIN,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39252024,3925,2024,GA0930200,GA0930200,,N,N,,I,UNIV OF NORTH GEORGIA,NORTH GEORGIA COLL - DEPT PUB SAF DAHLONEGA,University of North Georgia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,30,4,34,5,9,14,0,0,2018-01-01,2019-08-01,2019-08-01,2019-11-01,2019-10-01,2020-03-01,N,LUMPKIN,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39262024,3926,2024,GA0940000,GA0940000,,N,N,,I,MCDUFFIE,MC DUFFIE CO SO THOMSON,McDuffie,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,15077,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,20,7,27,1,26,27,1.4,3.6,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,,N,MCDUFFIE,"Augusta-Richmond County, GA-SC",Y,Y,Y
39292024,3929,2024,GA0950000,GA0950000,,N,N,,I,MCINTOSH,MCINTOSH CO SO DARIEN,McIntosh,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,11729,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,31,6,37,9,20,29,3.4,5.6,2018-01-01,2019-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MCINTOSH,"Brunswick-St. Simons, GA",Y,Y,Y
39352024,3935,2024,GA0960400,GA0960400,,N,N,,I,OGLETHORPE,OGLETHORPE PD,Oglethorpe,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,940,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,1,2,4.3,5.3,2018-01-01,2020-07-01,2020-07-01,2021-01-01,2021-01-01,2021-04-01,N,MACON,Not Specified,Y,Y,Y
39372024,3937,2024,GA0970000,GA0970000,,N,N,,I,MADISON,MADISON CO SO DANIELSVILLE,Madison,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,32146,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,49,17,66,7,16,23,1.7,2.8,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,MADISON,"Athens-Clarke County, GA",Y,Y,Y
39402024,3940,2024,GA0970300,GA0970300,,N,N,,I,DANIELSVILLE,DANIELSVILLE PD,Danielsville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,850,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,3.5,3.5,2018-01-01,2019-07-01,2019-07-01,2020-06-01,2020-06-01,2020-06-01,N,MADISON,"Athens-Clarke County, GA",Y,Y,Y
39422024,3942,2024,GA0980000,GA0980000,,N,N,,I,MARION,MARION CO SO BUENA VISTA,Marion,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,5919,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,6,4,10,1,5,6,1.2,2.7,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-03-01,N,MARION,"Columbus, GA-AL",Y,Y,Y
39442024,3944,2024,GA0990000,GA0990000,,N,N,,I,MERIWETHER,MERIWETHER CO SO GREENVILLE,Meriwether,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,14711,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,22,7,29,3,9,12,1.7,2.8,2018-01-01,2019-01-01,2019-01-01,2019-12-01,2019-12-01,2019-12-01,N,MERIWETHER,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39452024,3945,2024,GA0990100,GA0990100,,N,N,,I,MANCHESTER,MANCHESTER PD,Manchester,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3511,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,2.6,2.8,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,"MERIWETHER, TALBOT","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39462024,3946,2024,GA0990200,GA0990200,,N,N,,I,GREENVILLE,GREENVILLE PD,Greenville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,800,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,2,2,6.3,8.8,2018-01-01,2021-01-01,2021-09-01,2023-04-01,2021-09-01,2021-09-01,N,MERIWETHER,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39532024,3953,2024,GA1010000,GA1010000,,N,N,,I,MITCHELL,MITCHELL CO SO CAMILLA,Mitchell,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,12162,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,21,9,30,1,19,20,1.8,4.1,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,MITCHELL,Not Specified,Y,Y,Y
39542024,3954,2024,GA1010100,GA1010100,,N,N,,I,CAMILLA,CAMILLA PD,Camilla,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5063,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,6,2,8,3.6,4.1,2018-01-01,2019-10-01,2019-10-01,2020-10-01,2020-06-01,,N,MITCHELL,Not Specified,Y,Y,Y
39552024,3955,2024,GA1010300,GA1010300,,N,N,,I,PELHAM,PELHAM PD,Pelham,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3413,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,1,1,2,3.2,3.8,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,MITCHELL,Not Specified,Y,Y,Y
39582024,3958,2024,GA1020000,GA1020000,,N,N,,I,MONROE,MONROE CO SO FORSYTH,Monroe,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,26635,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,55,13,68,10,31,41,2.4,4.1,2018-01-01,2019-09-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MONROE,"Macon-Bibb County, GA",Y,Y,Y
39612024,3961,2024,GA1020300,GA1020300,,N,N,,I,GA PUB SAFETY TRAIN CTR,GA PUB SAFETY TRAINING CTR SEC POLICE FORSYTH,Georgia Public Safety Training Center,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,100,36,136,6,77,83,0,0,2018-01-01,2019-10-01,2019-10-01,,,,N,MONROE,"Macon-Bibb County, GA",Y,Y,Y
39642024,3964,2024,GA1030000,GA1030000,,N,N,,I,MONTGOMERY,MONTGOMERY CO SO MT VERNON,Montgomery,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,6302,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,0,10,1,10,11,1.7,3.3,2018-01-01,2019-07-01,2019-07-01,2019-11-01,2019-07-01,2019-11-01,N,MONTGOMERY,Not Specified,Y,Y,Y
39692024,3969,2024,GA1040100,GA1040100,,N,N,,I,MADISON,MADISON PD,Madison,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5154,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,2,3,2.5,2.9,2018-01-01,2019-10-01,2019-10-01,2021-03-01,2021-03-01,2021-03-01,N,MORGAN,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39712024,3971,2024,GA1050000,GA1050000,,N,N,,I,MURRAY,MURRAY CO SO CHATSWORTH,Murray,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,35827,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,44,19,63,10,14,24,1.5,2.4,2018-01-01,2019-06-01,2019-06-01,2019-12-01,2019-12-01,2019-12-01,N,MURRAY,"Dalton, GA",Y,Y,Y
39722024,3972,2024,GA1050100,GA1050100,,N,N,,I,CHATSWORTH,CHATSWORTH PD,Chatsworth,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4882,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,0,22,1,2,3,4.7,5.1,2018-01-01,2019-02-01,2019-02-01,2019-09-01,2019-09-01,2019-09-01,N,MURRAY,"Dalton, GA",Y,Y,Y
39732024,3973,2024,GA1050200,GA1050200,,N,N,,I,ETON,ETON PD,Eton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,852,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,5.9,5.9,2018-01-01,2019-08-01,2019-08-01,2019-11-01,2019-10-01,2019-10-01,N,MURRAY,"Dalton, GA",Y,Y,Y
39742024,3974,2024,GA1060000,GA1060000,,N,N,,I,MUSCOGEE,MUSCOGEE CO SO COLUMBUS,Muscogee ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,153,49,202,45,70,115,0,0,2018-01-01,2020-01-01,2020-01-01,2021-09-01,2021-03-01,2023-04-01,N,MUSCOGEE,"Columbus, GA-AL",Y,Y,Y
39752024,3975,2024,GA1060100,GA1060100,,N,N,,I,COLUMBUS,COLUMBUS PD,Columbus,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,201061,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,284,21,305,81,106,187,1.8,2.4,2018-01-01,2018-01-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,MUSCOGEE,"Columbus, GA-AL",Y,Y,Y
39772024,3977,2024,GA1060400,GA1060400,,N,N,,I,COLUMBUS STATE UNIVERSIT,COLUMBUS COLLEGE CAMPUS SAFETY SEC PD COLUMBUS,Columbus State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,2,18,6,4,10,0,0,2018-01-01,2020-01-01,2020-01-01,2020-06-01,2020-06-01,2020-06-01,N,MUSCOGEE,"Columbus, GA-AL",Y,Y,Y
39792024,3979,2024,GA1070000,GA1070000,,N,N,,I,NEWTON,NEWTON CO SO COVINGTON,Newton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,104146,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,119,40,159,43,39,82,1.6,2.3,2018-01-01,2018-10-01,2018-10-01,2019-06-01,2019-06-01,2019-06-01,N,NEWTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39802024,3980,2024,GA1070100,GA1070100,,N,N,,I,COVINGTON,COVINGTON PD,Covington,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,14825,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,53,1,54,10,10,20,4.2,5.0,2018-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,NEWTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39812024,3981,2024,GA1070200,GA1070200,,N,N,,I,OXFORD,OXFORD PD,Oxford,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2291,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,1,4,0,0,0,1.3,1.7,2018-01-01,2019-06-01,2019-06-01,2019-07-01,2019-07-01,2019-07-01,N,NEWTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39822024,3982,2024,GA1070300,GA1070300,,N,N,,I,PORTERDALE,PORTERDALE PD,Porterdale,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1912,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,1,6,0,1,1,2.6,3.7,2018-01-01,2023-12-01,2023-12-01,2023-12-01,2023-12-01,2023-12-01,N,NEWTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39842024,3984,2024,GA1080000,GA1080000,,N,N,,I,OCONEE,OCONEE CO SO WATKINSVILLE,Oconee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,45123,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,58,6,64,9,19,28,1.5,2.0,2018-01-01,2019-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,OCONEE,"Athens-Clarke County, GA",Y,Y,Y
39882024,3988,2024,GA1100000,GA1100000,,N,N,,I,PAULDING,PAULDING CO SO DALLAS,Paulding,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,167762,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,151,53,204,32,71,103,1.1,1.8,2018-01-01,2018-01-01,2018-01-01,2019-07-01,2019-07-01,2019-07-01,N,PAULDING,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39892024,3989,2024,GA1100100,GA1100100,,N,N,,I,DALLAS,DALLAS PD,Dallas,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,15276,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,1,19,2,14,16,1.3,2.3,2018-01-01,2019-02-01,2019-02-01,2020-08-01,2020-07-01,2020-07-01,N,PAULDING,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39902024,3990,2024,GA1100200,GA1100200,,N,N,,I,HIRAM,HIRAM PD,Hiram,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5492,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,25,2,27,4,3,7,5.3,6.2,2018-01-01,2019-03-01,2019-03-01,2020-07-01,2020-06-01,2020-06-01,N,PAULDING,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
39912024,3991,2024,GA1100400,GA1100400,,N,N,,I,BRASWELL,BRASWELL POLICE DEPARTMENT BRASWELL,Braswell ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,370,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,1,1,2.7,5.4,2018-01-01,2019-10-01,2019-10-01,2020-05-01,2020-05-01,2020-05-01,N,"PAULDING, POLK","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
